-0.22745657,-0.182584822,-0.113214493,1,2,3,-0.753063932,-0.376196013,0.539788176
-0.13165772,-0.261896759,-0.03483963,3,4,1,-0.842229079,-0.106372162,0.528521657
-0.173218846,-0.16087018,-0.022413254,5,6,4,-0.86529379,0.012488833,0.501109455
-0.23581624,-0.08294636,-0.106482506,6,7,4,-0.88492495,0.022432831,0.465193079
-0.179702163,-0.05258777,-0.01034379,8,9,10,0.061632418,-0.984984094,-0.161269276
-0.218361855,0.048535749,-0.079619884,11,12,13,-0.752157565,-0.329610382,0.570627719
-0.244721889,-0.03380999,-0.12579298,12,14,13,-0.802790508,-0.154442972,0.575912119
-0.05770576,-0.300865084,-0.065428257,15,16,14,-0.83107118,0.180501958,0.526060583
-0.001215458,-0.289613396,-0.112561226,10,17,18,-0.584451019,-0.659818796,0.47228822
-0.014930367,-0.302387774,-0.039780617,19,20,21,-0.448519637,-0.799869303,0.398797233
-0.067671657,-0.225774795,0.072387457,19,21,22,-0.463558058,-0.79487817,0.391513245
-0.027081251,-0.11698027,0.188733339,23,19,24,0.749061992,-0.629601967,-0.206173461
-0.10395062,-0.135814816,0.076530695,9,25,10,-0.752261023,-0.610068814,-0.248836081
-0.121883988,-0.033239454,0.079040289,25,26,17,-0.629308867,-0.622221856,0.465628941
-0.046171546,-0.015078545,0.192419529,27,28,29,-0.895343879,-0.383863647,-0.225849592
-0.102686286,0.072396636,0.073122978,27,29,25,-0.962641234,-0.267322248,-0.043135482
0.077285528,-0.360585093,-0.006970167,30,31,28,-0.578840637,0.446676936,-0.682219343
0.048647404,-0.28448543,0.063906908,30,28,27,-0.391128373,0.310675192,-0.866313754
-0.175245643,-0.378670722,-0.313235283,32,17,26,0.497768419,-0.689212874,0.526509464
-0.143579245,-0.349232554,-0.218576431,33,34,32,0.976883014,-0.014575968,-0.213277094
-0.200205088,-0.318388045,-0.220397472,35,22,21,-0.96138909,-0.027517917,0.273813407
-0.225460529,-0.348843336,-0.312132835,35,36,37,-0.434364986,0.671408269,-0.600448162
-0.109072804,-0.319017529,-0.254984379,35,37,38,-0.410713912,0.635349811,-0.653945487
-0.14660418,-0.338001192,-0.333370686,22,39,19,-0.450104416,-0.774205145,0.444985852
0.020033717,-0.339057088,-0.055579424,19,40,24,0.815158627,-0.579147159,-0.010246035
0.077512026,-0.379654944,-0.032147169,41,22,42,-0.94240602,-0.130701971,0.307876416
0.016250134,-0.315642238,-0.116250515,43,42,44,-0.496961577,0.835042416,-0.236079128
0.025658727,-0.331699967,-0.126256943,45,39,46,-0.495835597,-0.822408124,0.278912062
0.028131843,-0.364124984,-0.08095026,47,40,39,0.775491202,-0.629201105,-0.05214753
0.063480854,-0.280995876,-0.125149727,41,45,46,-0.972244346,-0.157603699,0.172921963
0.066264629,-0.300008923,-0.139960289,48,41,43,-0.408611467,0.884704205,-0.224354939
0.149042368,-0.341972798,-0.050446033,45,49,47,-0.475906598,-0.855191945,0.205328147
0.139318109,-0.293001384,-0.098333359,47,50,51,0.791699786,-0.588585926,-0.163640025
0.155257821,-0.31726557,-0.023665667,52,53,45,-0.984469274,-0.103391292,0.141881955
-0.210281849,-0.272755653,-0.251192093,48,54,52,-0.356435663,0.925846796,-0.125544133
-0.206403017,-0.255050033,-0.234200001,55,56,57,0.472715654,-0.746371182,0.468476221
-0.167395949,-0.244866222,-0.251030445,58,59,60,-0.76187552,-0.23899242,0.602020194
-0.168522477,-0.264306933,-0.269210815,60,61,62,-0.735538799,0.153211229,0.659931053
-0.187995553,-0.391457677,-0.348379135,34,18,17,0.443504654,-0.515782972,0.732988095
-0.157386184,-0.352688938,-0.36095953,53,63,64,-0.457808437,-0.85017941,0.260012317
-0.244764328,-0.31573087,-0.357164383,53,64,49,-0.480384829,-0.849343244,0.218738361
-0.235029697,-0.305726439,-0.32311964,49,65,50,0.85862595,-0.511798626,-0.028699217
-0.202453375,-0.29814738,-0.364886761,54,63,53,-0.951187673,-0.104729688,0.290299333
-0.19541347,-0.286176383,-0.337363243,66,54,67,-0.286043737,0.956300828,-0.060561589
-0.239778042,-0.370700121,-0.379229069,63,68,69,-0.537458333,-0.837533806,0.098364954
-0.235390425,-0.362419665,-0.347012997,63,69,64,-0.449941227,-0.841666737,0.298579967
-0.194459677,-0.396624506,-0.382165909,64,70,65,0.883138802,-0.468960004,0.011931964
-0.209169149,-0.31057772,-0.401672363,71,68,63,-0.985007424,-0.132775161,0.110141411
-0.209121704,-0.403879821,-0.446367741,66,72,71,-0.3092167,0.95004831,0.042346692
-0.187351346,-0.366887271,-0.454735279,68,73,74,-0.515178575,-0.85277645,0.085810035
-0.166248202,-0.355310678,-0.394276142,68,74,69,-0.541480764,-0.838886858,0.055384312
-0.246587038,-0.323702097,-0.392226219,74,70,69,0.857639118,-0.512433146,-0.043213593
-0.247842789,-0.381040633,-0.442722797,72,73,68,-0.996068707,-0.087513388,0.013730928
-0.255504131,-0.335140884,-0.451266766,75,72,76,-0.253019768,0.962962286,-0.093191378
0.088665009,-0.164248198,0.224897861,77,78,74,0.84254272,-0.529275885,-0.099944
0.049339771,-0.234516561,0.152628183,75,79,80,-0.35352675,0.91937453,-0.172537853
0.161263347,-0.161438689,0.156118631,33,30,81,0.360897492,0.421447703,-0.831946413
0.042264462,-0.095562197,0.249227047,29,82,26,-0.510396368,-0.821229651,0.255102739
0.045836568,0.017474473,0.298621416,28,83,84,-0.916741467,0.120360283,-0.38091795
0.0038656,0.005515769,0.240758419,28,84,29,-0.995427151,-0.094585399,-0.013356227
0.035055995,0.101765528,0.253176689,31,85,83,-0.556286738,0.59292925,-0.582219864
-0.009170413,0.102062866,0.203814268,31,83,28,-0.62774341,0.579689237,-0.51951766
-0.252990246,-0.383722931,-0.460556507,82,32,26,0.504400857,-0.801512475,0.321181456
-0.209962606,-0.407942057,-0.463987827,86,33,32,0.987504589,0.049924706,-0.149473107
-0.189171195,-0.368985713,-0.471759796,87,31,33,0.253507675,0.777330898,-0.575752147
-0.218070745,-0.325464666,-0.475278854,88,89,90,-0.892633535,-0.090003502,0.441706624
-0.21280241,-0.322723925,-0.456884384,90,89,91,-0.187104036,-0.857055038,0.48005077
-0.254551888,-0.38446629,-0.475418568,90,91,92,-0.261624064,-0.863175044,0.431835261
-0.213406324,-0.411223352,-0.478426933,93,90,1,-0.881239687,-0.45923941,0.111873939
-0.19176662,-0.374266177,-0.487197876,88,94,36,-0.811408229,-0.569580275,0.131129692
-0.260038614,-0.339354753,-0.470105171,95,93,1,-0.689613394,-0.632516847,0.352641184
-0.258751631,-0.338249087,-0.48551321,96,95,1,-0.921891742,-0.062164338,0.382428048
-0.254683495,-0.386922985,-0.500623226,97,1,4,-0.895648683,-0.104356058,0.432346214
-0.216184139,-0.412259161,-0.52127409,98,97,4,-0.74907025,-0.318439414,0.580938982
-0.232907057,-0.335858941,-0.530984879,96,99,100,-0.977349337,-0.04984101,0.205679722
-0.221913576,-0.329140663,-0.491411686,7,98,4,-0.790279933,0.094682325,0.605386558
-0.223814487,-0.414229929,-0.575162411,101,102,7,-0.908658939,-0.135528187,0.394931695
-0.200376749,-0.385273814,-0.530922413,101,103,104,-0.911008955,-0.301507607,0.281346489
-0.26964736,-0.358467937,-0.576177597,105,106,6,-0.746056684,0.398922324,0.533160767
-0.264580011,-0.346387804,-0.522191048,6,107,103,-0.702755399,0.497089269,0.508956883
0.156619906,-0.250299156,-0.069195747,108,37,36,-0.296160606,-0.340456007,-0.892400472
0.084329963,-0.413299114,-0.126813889,108,36,94,-0.486486917,-0.192726296,-0.852166096
0.043661594,-0.358672142,-0.178106308,109,110,111,0.364593041,0.851152873,-0.37763832
0.032072306,-0.394227713,-0.161449432,75,112,110,0.469120041,0.862274069,-0.190813566
0.080559969,-0.344973862,-0.199410915,112,66,113,0.56468719,0.771181459,-0.293951585
0.13751018,-0.388366342,-0.142129898,66,114,113,0.574692298,0.781528639,-0.242779221
0.119870067,-0.35105896,-0.1852808,67,115,114,0.562469246,0.728615607,-0.390829432
-0.200356245,-0.246539682,-0.159817696,48,116,115,0.31524587,0.912037533,-0.262311988
-0.198062181,-0.30897367,-0.167903423,43,117,116,0.311768312,0.801150655,-0.510840628
-0.174519539,-0.284693658,-0.115379333,38,117,44,0.298308347,0.868293693,-0.396330913
-0.124051094,-0.335770369,-0.186898232,118,119,111,0.259724198,-0.363910023,-0.894490266
-0.103975415,-0.313995272,-0.131210327,120,73,80,-0.963373035,-0.103596977,0.247346035
-0.211126566,-0.22442171,-0.156321049,121,74,73,-0.445340481,-0.865036196,0.231050289
-0.219298601,-0.23597753,-0.231151581,121,73,122,-0.685242894,-0.727123985,0.041627956
-0.262901068,-0.192473471,-0.200265408,123,79,119,0.405568415,0.625221878,-0.66679222
-0.24649477,-0.141391188,-0.152412415,123,119,124,0.015587101,0.207614046,-0.978086627
-0.250374079,-0.120064698,-0.145599842,121,124,125,-0.521079326,-0.842210003,0.138414763
-0.290497541,-0.084188215,-0.177670002,122,123,124,-0.932764759,-0.32213981,0.161789515
-0.262025118,-0.12369734,-0.221921921,120,79,123,-0.996253708,-0.022905526,0.083389969
-0.262071371,-0.140250385,-0.226152897,121,125,77,-0.220719866,-0.966228208,0.132987932
-0.246907949,-0.012915865,-0.123652458,121,77,74,-0.34709418,-0.934122701,0.083309119
-0.27440238,-0.030103937,-0.192810059,37,126,127,0.267708281,0.043837866,-0.962502217
-0.278128624,0.046947345,-0.160593033,99,128,129,-0.467424087,0.172953431,-0.86694973
-0.270664692,-0.009842306,-0.197283745,99,129,100,-0.458892828,0.221229186,-0.860508582
-0.165667892,0.058385,-0.013254166,130,16,131,-0.835653942,0.304595017,0.45706057
-0.195059061,0.105122074,-0.089351177,105,14,16,-0.808608077,0.178357853,0.560661622
-0.252946615,0.096809611,-0.174521923,5,13,14,-0.813639982,-0.155952001,0.560061562
-0.181012392,-0.215984225,-0.257530212,130,132,106,-0.151171412,0.987803399,0.037304822
-0.245142698,-0.357410967,-0.586014271,132,107,106,-0.165712298,0.986037868,0.01639384
-0.201104403,-0.354456425,-0.536838055,131,133,130,-0.219049088,0.972507454,-0.079036371
-0.227198601,-0.369571269,-0.596097946,134,135,102,-0.597359651,-0.015338662,-0.801826773
-0.199246407,-0.345438242,-0.491517544,134,102,104,-0.556447067,-0.079955755,-0.827027049
-0.19526875,-0.342544079,-0.47628355,91,136,92,0.567782285,-0.815234752,0.114085829
-0.195178986,-0.336934865,-0.458014488,127,136,137,0.757219477,0.346483811,-0.553685499
-0.177329063,-0.322844148,-0.406056404,126,138,127,0.59109404,0.232753708,-0.772291103
-0.171986461,-0.315188825,-0.373018742,126,128,139,0.204327444,0.202299609,-0.957770935
-0.164374352,-0.300427854,-0.345223427,21,36,35,-0.964949745,-0.037832969,0.259693387
-0.221815825,-0.387069345,-0.587416172,21,20,91,-0.41038364,-0.720391728,0.559125233
-0.255571842,-0.389139235,-0.596375465,21,91,89,-0.293605692,-0.938760647,0.18034452
-0.266162634,-0.366314769,-0.536701202,91,23,137,0.656544499,-0.753178218,-0.040888785
-0.236514568,-0.406164825,-0.537643433,118,110,78,0.934443612,-0.045728535,-0.353162906
-0.255239487,-0.387904584,-0.526921272,110,70,78,0.981700153,-0.013286393,-0.189969159
-0.270717621,-0.376772285,-0.593991756,112,65,70,0.949429448,0.211580471,-0.231985835
-0.263730049,-0.399356723,-0.598674297,113,50,65,0.970920281,0.201884704,-0.128671578
-0.24013567,-0.412619621,-0.5905509,50,115,51,0.916535523,0.18395501,-0.355138267
-0.166487932,-0.165054142,-0.247142792,51,116,40,0.923909663,0.273757769,-0.267296875
-0.115026236,-0.263063252,-0.237293243,116,24,40,0.873219419,0.196581121,-0.44591895
-0.213388443,-0.100819632,-0.243580818,140,24,117,0.851449536,0.258800378,-0.456131618
-0.208690405,-0.129140988,-0.251763821,109,111,119,-0.248934861,0.373624257,-0.893552656
-0.143787861,0.110632882,-0.027505398,109,119,79,-0.356987249,0.393932869,-0.846981109
-0.093144059,0.128592387,0.053119183,125,119,77,0.674091426,0.272885414,-0.686392235
-0.162361622,0.111003444,-0.112584591,35,38,44,-0.274275912,0.941875781,-0.194017364
-0.110298276,0.116686389,-0.045835972,35,44,42,-0.493502451,0.842405629,-0.216351766
-0.219692469,0.020811409,-0.234542847,23,127,137,0.71282542,0.279251868,-0.643349294
-0.225948572,-0.020706877,-0.22908783,140,37,127,0.399166384,0.736116726,-0.546624518
-0.057517529,-0.287629515,-0.174017429,141,142,143,-0.577192912,-0.761065056,0.296020816
-0.086765766,-0.301331073,-0.2225914,144,143,145,0.546803102,-0.836337347,-0.039321872
-0.057730198,-0.21713838,-0.179599285,146,147,142,-0.966977831,-0.023718452,0.253754429
-0.191324472,-0.052278765,-0.228621006,148,100,129,-0.285654717,0.939762228,-0.187745406
-0.131412029,-0.280046582,-0.272129536,148,129,149,-0.277544319,0.931955735,-0.233297362
-0.225048304,-0.234705299,-0.267215729,150,143,142,-0.57049307,-0.758370428,0.315296608
-0.297794819,-0.218237832,-0.366722107,143,151,145,0.521953268,-0.843929308,-0.123887486
-0.257237911,-0.252610296,-0.376013756,152,142,147,-0.971007467,-0.026886912,0.2375323
-0.193510771,-0.215247571,-0.28450346,153,147,154,-0.212734025,0.965502422,-0.150164272
-0.210509539,-0.221281126,-0.392557621,155,156,150,-0.649765907,-0.757074549,0.068135111
-0.268187284,-0.201015487,-0.252287388,157,151,156,0.636888323,-0.767387854,-0.074088767
-0.301258087,-0.169559404,-0.375369549,152,155,150,-0.995905119,-0.051342178,0.074410854
-0.266736031,-0.148197085,-0.258832932,153,158,152,-0.190637855,0.981603619,0.010561433
-0.223192453,-0.139355004,-0.275313377,159,157,155,-0.649929061,-0.759994393,-0.000859142
-0.305570841,-0.225446403,-0.398130417,160,161,157,0.64316274,-0.764788923,0.03794197
-0.229744673,-0.228575379,-0.42390871,158,159,155,-0.998483558,-0.040343969,-0.037455943
-0.308710337,-0.176920146,-0.406666756,162,163,158,-0.165997228,0.98030091,-0.107028246
-0.255985022,-0.166536137,-0.420068264,159,164,160,-0.645302345,-0.739627594,0.191143677
-0.248402834,-0.160037771,-0.389027596,160,165,166,0.664886397,-0.674094778,-0.32174883
-0.30789566,-0.226304695,-0.429837704,163,167,159,-0.958559013,0.086596991,0.271414038
-0.266195297,-0.260242045,-0.409255505,168,163,169,-0.075484082,0.996913366,-0.02158457
-0.26906395,-0.259499341,-0.441607952,167,170,164,-0.624680468,-0.738581107,0.253519746
-0.309450626,-0.176685572,-0.441831112,164,171,165,0.763278387,-0.646060432,0.003467313
-0.305626392,-0.228179216,-0.488311768,172,173,167,-0.993154635,0.074690703,0.089806295
-0.268648624,-0.261710823,-0.493224621,168,174,172,-0.102197551,0.991489938,0.080643433
-0.232653856,-0.229567677,-0.455476761,175,170,173,-0.710439055,-0.699404544,-0.078164137
-0.258682966,-0.169420749,-0.45402956,176,171,170,0.738756444,-0.67380641,0.014961238
-0.30319643,-0.181394011,-0.49465704,174,175,173,-0.985003676,0.102091198,-0.139086827
-0.273807764,-0.261621147,-0.510294914,177,178,174,-0.049794774,0.990931937,-0.124797343
-0.245065689,-0.227693588,-0.515760422,179,180,176,0.746961573,-0.626346137,-0.223022253
-0.239352703,-0.229884103,-0.49936533,181,182,178,-0.162450562,0.981534443,-0.100994812
-0.310802698,-0.228973716,-0.50633955,183,184,185,0.585298732,0.761940223,-0.277258888
-0.264008045,-0.178922355,-0.517547131,181,186,184,0.64149437,0.751697419,-0.15308809
-0.258714437,-0.178118974,-0.498954296,186,168,187,0.721695688,0.64535258,-0.250350519
-0.277525902,-0.263501406,-0.524934292,187,169,188,0.715463078,0.653304257,-0.247600751
-0.248355389,-0.231664553,-0.531486511,169,189,188,0.733802493,0.659812425,-0.161806877
-0.308073997,-0.183772773,-0.513756275,162,190,189,0.723907584,0.686035156,-0.07289427
-0.312134504,-0.228758931,-0.521246433,153,191,190,0.548255843,0.685804027,-0.478631766
-0.306218624,-0.182336181,-0.529067516,154,192,191,0.515035316,0.831247473,-0.209203877
-0.308400869,-0.229532942,-0.54825592,193,194,185,0.134347009,-0.406300907,-0.90380886
-0.275157928,-0.261865377,-0.568178654,195,178,196,-0.911956151,-0.066601483,0.404845922
-0.268159151,-0.181033149,-0.533906937,197,175,195,-0.819568146,-0.572962071,0.00474544
-0.309172869,-0.187542081,-0.569225311,198,182,194,0.7846131,0.26450065,-0.560733171
-0.287420034,-0.256618649,-0.623982906,198,194,199,0.726917364,0.234803584,-0.645335899
-0.259207249,-0.238903344,-0.579243183,200,195,199,-0.777561636,-0.616175447,0.125402237
-0.28105092,-0.183922127,-0.579278469,195,198,199,-0.987013399,-0.083433566,0.137271229
-0.313977003,-0.194153547,-0.625752449,196,182,198,-0.959918842,0.274801662,0.055134948
-0.29095602,-0.197101519,-0.632243633,197,179,176,-0.543495299,-0.838430017,0.040595152
-0.253491163,-0.208501339,-0.58448267,146,100,148,-0.990455248,0.04342538,0.130815284
-0.275517941,-0.212509453,-0.641996384,146,94,95,-0.623796507,-0.758650034,0.187957558
-0.249459267,-0.201756358,-0.534468174,94,141,144,0.478880899,-0.871324149,-0.107085535
-0.245321274,-0.200400174,-0.519043446,94,144,108,0.350190463,-0.917755063,-0.187329345
-0.240584373,-0.198846906,-0.50125742,193,184,180,0.930820941,-0.224686983,-0.288250126
-0.241768599,-0.188278645,-0.463532925,184,171,180,0.959356662,-0.212396344,-0.185802554
-0.238523722,-0.188267648,-0.431204796,186,165,171,0.97791638,0.015314143,-0.208434717
-0.220353842,-0.179706246,-0.398124695,165,188,166,0.94489305,0.017567904,-0.326907467
-0.18875885,-0.168605775,-0.276235104,188,161,166,0.988073893,0.03000338,-0.151029065
-0.274076939,-0.230852187,-0.633536339,161,190,151,0.976047183,0.19519154,-0.096084127
-0.312382221,-0.229113653,-0.640011787,151,191,145,0.832481784,0.124836591,-0.539805432
-0.308904409,-0.229037881,-0.575447083,191,144,145,0.964709987,0.206562168,-0.163299452
-0.314904451,-0.205549821,-0.585098743,183,194,182,-0.209968825,0.361021694,-0.908612365
-0.293913603,-0.250567794,-0.585948944,200,194,179,0.742934169,0.3373248,-0.578152921
-0.319636583,-0.210762456,-0.641506195,148,149,154,-0.241510147,0.962753563,-0.121566548
-0.318809748,-0.231314659,-0.648052692,148,154,147,-0.205342203,0.971637593,-0.117281572
-0.303849459,-0.248644456,-0.640442371,108,192,126,0.7957917,-0.105320764,-0.596341435
-0.275260925,-0.120789051,-0.246329308,192,129,126,0.584761229,0.619831211,-0.523319764
-0.311538219,-0.081245437,-0.341412544,201,202,203,-0.856230565,-0.503062108,0.117463759
-0.288942575,-0.121524818,-0.349210262,204,205,201,0.414036959,-0.906736016,-0.080019958
-0.239857435,-0.094736442,-0.35835743,204,201,203,0.470201944,-0.880765693,-0.05623101
-0.226172209,-0.096909188,-0.262927532,206,202,207,-0.978056095,0.168809684,0.122104735
-0.289270163,-0.037001848,-0.224212646,206,102,135,-0.254741704,0.962730633,-0.090864688
-0.297843695,-0.084015913,-0.227889538,206,135,208,-0.258731068,0.902064625,-0.345452813
-0.239505053,-0.029803157,-0.242687225,209,203,202,-0.811906833,-0.510337575,0.283483428
-0.320639133,-0.084635302,-0.373580456,203,210,204,0.463056232,-0.881147772,-0.095694983
-0.248684168,-0.096267201,-0.386973858,211,209,202,-0.962598685,0.035461995,0.26860048
-0.311665058,-0.036645353,-0.347755432,212,211,213,-0.107599079,0.990070502,-0.090459051
-0.273485661,-0.035987705,-0.385971069,209,214,215,-0.778604188,-0.607812568,0.156010899
-0.265341043,-0.032336548,-0.355697155,215,216,210,0.481741434,-0.867793489,-0.12190017
-0.298338413,-0.122270338,-0.408908844,217,218,209,-0.960206298,0.104018954,0.259198614
-0.292232275,-0.121864051,-0.376852036,219,217,212,-0.053685589,0.9876932,-0.146901328
-0.257691145,-0.097062685,-0.41690588,218,220,214,-0.744999384,-0.664596588,0.057334913
-0.317291498,-0.037495077,-0.380096912,214,221,216,0.487055022,-0.849590906,-0.20241714
-0.32907486,-0.087368943,-0.40373373,222,223,218,-0.992972073,0.116341546,0.021704995
-0.282666922,-0.041512907,-0.419764519,224,222,219,0.015358172,0.999285767,-0.034526558
-0.303879261,-0.121141002,-0.467814922,223,225,220,-0.782160131,-0.61569166,-0.095652019
-0.268881083,-0.092253692,-0.464015484,220,226,221,0.639318681,-0.766488231,-0.061379286
-0.323833466,-0.04068689,-0.414169312,227,228,223,-0.993067775,0.116225509,0.017550661
-0.330486774,-0.086717173,-0.471820354,229,227,224,0.037376947,0.995173816,0.090730586
-0.283427954,-0.043113336,-0.466423512,228,230,225,-0.75439572,-0.648537273,-0.101422396
-0.3023808,-0.120500259,-0.484192371,225,231,226,0.655428007,-0.753092167,0.057151684
-0.269263029,-0.091326617,-0.479570866,232,233,228,-0.978865623,0.116389993,-0.168153088
-0.325155973,-0.040878788,-0.473742962,229,234,232,-0.021331515,0.999708574,0.011301927
-0.330788612,-0.086653233,-0.489322662,235,230,233,-0.748527685,-0.631075326,-0.203593314
-0.284238815,-0.041497141,-0.483816624,236,231,230,0.661745187,-0.746311699,0.071499346
-0.300443888,-0.12049219,-0.498651028,234,235,233,-0.963510949,0.183291632,-0.195066216
-0.269242764,-0.092491783,-0.495156765,237,234,238,0.057791987,0.997616677,0.037696833
-0.325017929,-0.042272538,-0.49219656,239,240,236,0.674817539,-0.734409895,-0.072549265
-0.328365326,-0.085982427,-0.502964973,237,241,242,-0.047464084,0.9962106,-0.07288073
-0.319168806,-0.041979879,-0.507043839,243,244,245,0.692599431,0.702800007,-0.162413603
-0.322944403,-0.084287673,-0.528148651,244,238,246,0.779633246,0.617797456,0.102461234
-0.290379047,-0.115515403,-0.539855957,246,229,247,0.810104396,0.585747867,-0.025105863
-0.28460288,-0.042674795,-0.541645527,247,224,248,0.793823229,0.607665819,-0.024226721
-0.283559799,-0.044298857,-0.500265121,248,219,249,0.649813818,0.745341173,-0.149025292
-0.289390087,-0.109648257,-0.590049744,219,250,249,0.627385687,0.73810286,-0.248176082
-0.26813221,-0.09503983,-0.54019928,250,213,251,0.691439048,0.685517935,-0.227985097
-0.310074568,-0.04773809,-0.594267368,213,252,251,0.708416342,0.690795688,-0.144732871
-0.316414833,-0.044352502,-0.543860435,253,254,245,0.431886917,-0.351833005,-0.830474098
-0.288163185,-0.051784493,-0.594369411,255,242,256,-0.987307222,-0.020603326,0.157480004
-0.26012969,-0.067096956,-0.541083336,257,235,255,-0.826516786,-0.508529097,-0.241387986
-0.272121429,-0.068825282,-0.599699974,258,254,259,0.495056306,0.304206518,-0.813865867
-0.267889023,-0.064662434,-0.496721268,260,255,259,-0.831986302,-0.548818083,-0.081225023
-0.267853022,-0.064072378,-0.481792927,255,258,259,-0.993049073,-0.06144234,-0.100391123
-0.267843246,-0.063399315,-0.464590549,256,241,258,-0.940743284,0.311491071,-0.13407232
-0.25920558,-0.062718868,-0.423523426,257,239,236,-0.640527206,-0.761185481,-0.10159509
-0.249623775,-0.060157545,-0.391683102,206,98,102,-0.873038345,0.353767578,0.335637526
-0.238785028,-0.060332723,-0.359337807,207,99,98,-0.746003607,-0.657310623,0.106870777
-0.216097116,-0.060781628,-0.250431061,99,201,205,0.337654443,-0.895542712,-0.289814991
-0.273823738,-0.086313389,-0.593176365,99,205,128,0.263556299,-0.896783178,-0.355412448
-0.300786257,-0.078827322,-0.610369682,253,244,240,0.949579952,-0.276618034,-0.14758177
-0.317002296,-0.082377642,-0.552518368,240,246,231,0.998520479,-0.047038754,0.027280173
-0.318808556,-0.05974593,-0.560881615,231,247,226,0.99867276,-0.051248449,0.005129743
-0.302344799,-0.102800228,-0.559681892,226,248,221,0.998978185,-0.03646348,-0.026702057
-0.312354088,-0.061850704,-0.611060619,221,249,216,0.972890576,-0.001659516,-0.231259967
-0.310391426,-0.082755461,-0.61768055,216,250,210,0.957601193,-0.01261846,-0.287820656
-0.299767971,-0.10023924,-0.608362675,210,251,204,0.955453224,-0.03812267,-0.29267012
-0.274126291,0.009127572,-0.229221821,251,205,204,0.989158366,-0.034898172,-0.142645874
-0.301357269,0.058258951,-0.266206741,243,254,241,0.084200736,0.477998001,-0.874315817
-0.281554461,0.022243053,-0.281396389,260,254,239,0.868878571,-0.005076639,-0.494999249
-0.2310009,0.037007272,-0.253048897,208,211,206,-0.133279289,0.990710161,0.027018651
